GeografischerName_GEN,mean.day_1,mean.day_2,mean.day_3,mean.day_4,mean.day_5,mean.day_6,mean.day_7,mean.day_8,mean.day_9,mean.day_10,mean.day_11,mean.day_12,mean.day_13,mean.day_14,mean.day_15,mean.day_16,mean.day_17,mean.day_18,mean.day_19,mean.day_20,mean.day_21,mean.day_22,mean.day_23,mean.day_24,mean.day_25,mean.day_26,mean.day_27,mean.day_28,mean.day_29,mean.day_30,mean.day_31,mean.day_32,mean.day_33,mean.day_34,mean.day_35,mean.day_36,mean.day_37,mean.day_38,mean.day_39,mean.day_40,mean.day_41,mean.day_42,mean.day_43,mean.day_44,mean.day_45,mean.day_46,mean.day_47,mean.day_48,mean.day_49,mean.day_50,mean.day_51,mean.day_52,mean.day_53,mean.day_54,mean.day_55,mean.day_56,mean.day_57,mean.day_58,mean.day_59,mean.day_60,mean.day_61,mean.day_62,mean.day_63,mean.day_64,mean.day_65,mean.day_66,mean.day_67,mean.day_68,mean.day_69,mean.day_70,mean.day_71,mean.day_72,mean.day_73,mean.day_74,mean.day_75,mean.day_76,mean.day_77,mean.day_78,mean.day_79,mean.day_80,mean.day_81,mean.day_82,mean.day_83,mean.day_84,mean.day_85,mean.day_86,mean.day_87,mean.day_88,mean.day_89,mean.day_90,mean.day_91,mean.day_92,mean.day_93,mean.day_94,mean.day_95,mean.day_96,mean.day_97,mean.day_98,mean.day_99,mean.day_100,mean.day_101,mean.day_102,mean.day_103,mean.day_104,mean.day_105,mean.day_106,mean.day_107,mean.day_108,mean.day_109,mean.day_110,mean.day_111,mean.day_112,mean.day_113,mean.day_114,mean.day_115,mean.day_116,mean.day_117,mean.day_118,mean.day_119,mean.day_120,mean.day_121,mean.day_122,mean.day_123,mean.day_124,mean.day_125,mean.day_126,mean.day_127,mean.day_128,mean.day_129,mean.day_130,mean.day_131,mean.day_132,mean.day_133,mean.day_134,mean.day_135,mean.day_136,mean.day_137,mean.day_138,mean.day_139,mean.day_140,mean.day_141,mean.day_142,mean.day_143,mean.day_144,mean.day_145,mean.day_146,mean.day_147,mean.day_148,mean.day_149,mean.day_150,mean.day_151,mean.day_152,mean.day_153,mean.day_154,mean.day_155,mean.day_156,mean.day_157,mean.day_158,mean.day_159,mean.day_160,mean.day_161,mean.day_162,mean.day_163,mean.day_164,mean.day_165,mean.day_166,mean.day_167,mean.day_168,mean.day_169,mean.day_170,mean.day_171,mean.day_172,mean.day_173,mean.day_174,mean.day_175,mean.day_176,mean.day_177,mean.day_178,mean.day_179,mean.day_180,mean.day_181,mean.day_182,mean.day_183,mean.day_184,mean.day_185,mean.day_186,mean.day_187,mean.day_188,mean.day_189,mean.day_190,mean.day_191,mean.day_192,mean.day_193,mean.day_194,mean.day_195,mean.day_196,mean.day_197,mean.day_198,mean.day_199,mean.day_200,mean.day_201,mean.day_202,mean.day_203,mean.day_204,mean.day_205,mean.day_206,mean.day_207,mean.day_208,mean.day_209,mean.day_210,mean.day_211,mean.day_212,mean.day_213,mean.day_214,mean.day_215,mean.day_216,mean.day_217,mean.day_218,mean.day_219,mean.day_220,mean.day_221,mean.day_222,mean.day_223,mean.day_224,mean.day_225,mean.day_226,mean.day_227,mean.day_228,mean.day_229,mean.day_230,mean.day_231,mean.day_232,mean.day_233,mean.day_234,mean.day_235,mean.day_236,mean.day_237,mean.day_238,mean.day_239,mean.day_240,mean.day_241,mean.day_242,mean.day_243,mean.day_244,mean.day_245,mean.day_246,mean.day_247,mean.day_248,mean.day_249,mean.day_250,mean.day_251,mean.day_252,mean.day_253,mean.day_254,mean.day_255,mean.day_256,mean.day_257,mean.day_258,ID
Kitzingen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00651810551062226,0,0,0,0,0,0,0,0,0,0,0,0,0.00315726501867175,0.038837905973196,0.0626915022730827,0.0874446034431458,0.0616125054657459,0,0,0,0,0,0,0,0,0,0,0.0592155121266842,0,0,0,0,0,0.0638106688857079,0,0,0,0,0,0.0754076391458511,0.0914746001362801,0,0,0.316110730171204,0.339041113853455,0.290342301130295,0.237159118056297,0.284603536128998,0.239118754863739,0.248337790369987,0.269079685211182,0.248670876026154,0,0,0.256093919277191,0.27393451333046,0.400766581296921,0.547026991844177,0.646453022956848,0.513214707374573,0.395733296871185,0.440853595733643,0.54980206489563,0.557272672653198,0.489027410745621,0.578582882881165,0.72393673658371,0.689289212226868,0.630549013614655,0.799611568450928,0.747156023979187,0.620146095752716,0.794786691665649,0.879268705844879,0.89678430557251,0.938277661800385,1.04425060749054,0.758486270904541,0.721262991428375,0.841373562812805,0.77294510602951,0.48797482252121,0.155223459005356,0.270344465970993,0.776904165744781,0.730740606784821,0.697521865367889,0.88771790266037,0.775954902172089,0.829505562782288,0.45019993185997,0.660768628120422,0.836179435253143,1.07788646221161,1.09439361095428,0.676282644271851,0.622916698455811,0.77918666601181,0.759439826011658,0.761659681797028,0.752168834209442,0.646837472915649,0.633889675140381,0.672722697257996,0.510108232498169,0.629040598869324,0.655498385429382,0.612886369228363,0.391843020915985,0.514933943748474,0.847486913204193,0.36237758398056,0.741422593593597,1.05332565307617,1.17122888565063,1.00833344459534,0.90627920627594,300
Miltenberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131870721816085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018359397072345,0.040755171328783,0.062561921775341,0.0860971808433533,0.066370040178299,0,0,0,0,0,0,0,0.0021953119430691,0.00271692452952266,0,0.0718332752585411,0,0,0,0,0,0.0898330733180046,0.003242232138291,0,0,0,0,0.00393864559009671,0.0336882993578911,0.00310266111046076,0.0077877682633698,0.331661731004715,0.334185540676117,0.312427192926407,0.220215037465096,0.271348893642426,0.214899837970734,0.223592445254326,0.231619283556938,0.248355567455292,0,0,0.285415500402451,0.284587681293488,0.435998946428299,0.57658725976944,0.649264454841614,0.43552154302597,0.369034260511398,0.446472555398941,0.542569994926453,0.538370192050934,0.496093481779099,0.595924317836761,0.727271139621735,0.644422471523285,0.59550803899765,0.787128269672394,0.738242447376251,0.57239955663681,0.766818881034851,0.845153450965881,0.887931108474731,0.95483809709549,1.03011810779572,0.713599324226379,0.66612321138382,0.793273091316223,0.620047569274902,0.313135325908661,0.00698580266907811,0.0218600984662771,0.647503733634949,0.594175457954407,0.726164102554321,0.859143435955048,0.711387038230896,0.78260862827301,0.469224482774734,0.627092301845551,0.789868533611298,0.984607636928558,0.936656355857849,0.645192801952362,0.558945417404175,0.683667242527008,0.671537518501282,0.684112131595612,0.740141332149506,0.54929792881012,0.431284040212631,0.488793134689331,0.475065737962723,0.549766540527344,0.579681277275085,0.507111012935638,0.236329257488251,0.57042533159256,0.758535802364349,0.363937199115753,0.706896603107452,0.974781334400177,1.06832468509674,0.882153511047363,0.875940263271332,301
Main-Spessart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323023982346058,0.0499876625835896,0.0684763789176941,0.0451815314590931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137256849557161,0.0149920573458076,0,0,0.267935246229172,0.273648887872696,0.234824478626251,0.177483454346657,0.209700986742973,0.170883029699326,0.177750483155251,0.198051169514656,0.200737804174423,0,0,0.203185096383095,0.216151803731918,0.353038460016251,0.477511018514633,0.558025121688843,0.400058388710022,0.320889502763748,0.369702845811844,0.458057969808578,0.456925094127655,0.419606387615204,0.497293621301651,0.62202775478363,0.561800241470337,0.498112052679062,0.677691578865051,0.637802600860596,0.481785178184509,0.670898139476776,0.750418603420258,0.779658079147339,0.833212554454803,0.909776866436005,0.642752110958099,0.576083242893219,0.680499911308289,0.563860952854156,0.28491136431694,0,0.0458031259477139,0.585906505584717,0.498442620038986,0.578141629695892,0.704727530479431,0.619281232357025,0.679207980632782,0.289034903049469,0.528382956981659,0.662850916385651,0.892585337162018,0.861881494522095,0.536530733108521,0.492005556821823,0.615029692649841,0.628822505474091,0.657699823379517,0.633010149002075,0.494481295347214,0.43066394329071,0.452246457338333,0.418607532978058,0.41596183180809,0.507798671722412,0.397765129804611,0.0549684353172779,0.463296204805374,0.619799017906189,0.177353918552399,0.585380613803864,0.832635760307312,0.9380122423172,0.804841876029968,0.74322783946991,302
Schweinfurt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00807192269712687,0,0,0,0,0,0,0,0,0,0,0,0,0.0227223597466946,0.054460734128952,0.0804710015654564,0.104443021118641,0.0663503780961037,0,0,0,0,0,0,0,0,0,0,0.0521350689232349,0,0,0,0,0,0.0583474151790142,0.0190177764743567,0,0,0,0,0.0780235677957535,0.0862710922956467,0,0,0.366376638412476,0.38252854347229,0.311077773571014,0.271404564380646,0.310905039310455,0.259789973497391,0.276615351438522,0.300761461257935,0.294062376022339,0,0,0.229064628481865,0.278731495141983,0.45658352971077,0.628517985343933,0.738938271999359,0.592070400714874,0.44284725189209,0.508696377277374,0.629520535469055,0.622826337814331,0.54588121175766,0.649504005908966,0.827324748039246,0.773621797561646,0.683720111846924,0.901360750198364,0.848097264766693,0.687875807285309,0.897405683994293,1.00547707080841,1.01306736469269,1.08638477325439,1.19765555858612,0.859081625938416,0.811432480812073,0.93093341588974,0.834074020385742,0.513015270233154,0,0.399611204862595,0.854304432868958,0.81231290102005,0.722627937793732,0.9312544465065,0.886451661586761,0.947253882884979,0.473591178655624,0.765223503112793,0.94454437494278,1.21313214302063,1.23080253601074,0.729966223239899,0.709000766277313,0.872746765613556,0.898569822311401,0.924092531204224,0.851631879806519,0.71879106760025,0.718764424324036,0.718833267688751,0.594464659690857,0.661835730075836,0.763843476772308,0.64522111415863,0.331935167312622,0.633707821369171,0.885050535202026,0.467497318983078,0.838529348373413,1.17228019237518,1.3045905828476,1.13385510444641,1.03381383419037,303
Würzburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00110238301567733,0,0,0,0,0,0,0,0,0,0,0,0,0.0030206055380404,0.0381718575954437,0.0596412196755409,0.0844360962510109,0.0590422451496124,0,0,0,0,0,0,0,0,0,0,0.0414560437202454,0,0,0,0,0,0.0130483144894242,0,0,0,0,0,0.028009781613946,0.0700208023190498,0,0,0.30596598982811,0.320345729589462,0.278773009777069,0.215403571724892,0.262777775526047,0.215287998318672,0.225696817040443,0.242484256625175,0.23125796020031,0,0,0.245728433132172,0.271739691495895,0.391358017921448,0.527130722999573,0.612594425678253,0.465893357992172,0.371467679738998,0.41583913564682,0.516344904899597,0.524260640144348,0.467715322971344,0.551013946533203,0.685811698436737,0.63960337638855,0.579772889614105,0.748149394989014,0.702962100505829,0.575101435184479,0.744281888008118,0.824787735939026,0.848300457000732,0.887305796146393,0.98511803150177,0.70929342508316,0.666329860687256,0.777585864067078,0.685747265815735,0.417181462049484,0.0121877584606409,0.205345079302788,0.692632138729095,0.657264292240143,0.679469227790833,0.834557235240936,0.721336364746094,0.777830958366394,0.421991467475891,0.595410943031311,0.759726107120514,0.994045376777649,0.982975542545319,0.617429554462433,0.556888282299042,0.713982999324799,0.684173047542572,0.702239513397217,0.691415011882782,0.581645488739014,0.558637738227844,0.591241121292114,0.472592860460281,0.573472201824188,0.595641195774078,0.539345264434814,0.275119215250015,0.493988454341888,0.770736038684845,0.415400296449661,0.685572624206543,0.958392381668091,1.0689617395401,0.9237380027771,0.839860677719116,304
Augsburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301352832466364,0.0493341460824013,0.0902210846543312,0.0837951228022575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114609502255917,0,0,0,0,0,0,0,0,0,0.319194972515106,0.402578324079514,0.380423754453659,0.23933781683445,0.29578498005867,0.352776795625687,0.184743091464043,0.389777511358261,0.183962747454643,0,0,0.341914117336273,0.396707594394684,0.471462368965149,0.617956697940826,0.734483182430267,0.709555089473724,0.397211879491806,0.492165803909302,0.602777719497681,0.739055752754211,0.648112893104553,0.651535451412201,0.822887420654297,0.862572073936462,0.851679861545563,0.976529717445374,0.825743556022644,0.825025081634521,0.950715720653534,1.08510899543762,1.1114513874054,1.14136898517609,1.16964423656464,1.05990767478943,0.935681104660034,1.05374395847321,0.919249296188354,0.554942786693573,0,0,0.743788659572601,0.777052164077759,0.908826053142548,1.08758819103241,0.820535957813263,0.886273503303528,0.730887293815613,0.677287518978119,0.978604197502136,1.10314917564392,1.27828419208527,0.804792523384094,0.824205636978149,0.900249361991882,0.580491304397583,0.697744190692902,0.465572357177734,0.630677938461304,0.0215064417570829,0.0193906463682652,0,0.462922424077988,0.492381632328033,0,0,0,0.962591171264648,0.450626164674759,0.820556879043579,1.21761512756348,1.33954524993896,1.1831681728363,1.03025031089783,305
Kaufbeuren,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168438963592052,0.032938040792942,0.0293917115777731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119682393968105,0.151423037052155,0.146547928452492,0.0821109116077423,0.100314632058144,0.123850829899311,0,0.140789285302162,0,0,0,0.150957897305489,0.175043836236,0.218510955572128,0.283960491418839,0.327002227306366,0.272031933069229,0,0.184533268213272,0.263361245393753,0.311945557594299,0.283716410398483,0.301838666200638,0.382700651884079,0.399675071239471,0.359332263469696,0.444044709205627,0.36765056848526,0.348987609148026,0.442379027605057,0.500630557537079,0.501526236534119,0.526183784008026,0.522684514522552,0.455330520868301,0.375660985708237,0.46116629242897,0.330872893333435,0,0,0,0.185207083821297,0.262946128845215,0.326976209878922,0.468121111392975,0.343987584114075,0.335133284330368,0.271134257316589,0.220444291830063,0.391846925020218,0.44729483127594,0.512931704521179,0.228439137339592,0.331668376922607,0.347032129764557,0.179376363754272,0.160684689879417,0,0,0,0,0,0,0,0,0,0,0.387159407138824,0,0.368262559175491,0.533175528049469,0.581812143325806,0.514602184295654,0.437211036682129,306
Kempten (Allgäu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111297396942973,0.0267388373613358,0.0221832282841206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117313176393509,0.144773408770561,0.150970742106438,0.0775190517306328,0.10106385499239,0.113981798291206,0,0.143539160490036,0,0,0,0.140749886631966,0.18253131210804,0.235586017370224,0.297217190265656,0.338130682706833,0.263017773628235,0,0.193564295768738,0.269131660461426,0.314950466156006,0.300413608551025,0.314502358436584,0.392261058092117,0.415664076805115,0.370314210653305,0.450622230768204,0.376311033964157,0.372202068567276,0.461919009685516,0.516939043998718,0.518420815467834,0.535544574260712,0.54186350107193,0.467731684446335,0.401426583528519,0.472210854291916,0.338573485612869,0,0,0,0,0.310725718736649,0.325453132390976,0.472135752439499,0.360084146261215,0.353778690099716,0.282166093587875,0.22864031791687,0.386101394891739,0.450137317180634,0.530051708221436,0.23819874227047,0.347357541322708,0.353870898485184,0.206069663167,0.0881538540124893,0,0,0,0,0,0,0,0,0,0,0.391178131103516,0,0.371010631322861,0.542950451374054,0.593441605567932,0.526741683483124,0.465526640415192,307
Memmingen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165355205535889,0.037018645554781,0.0318383276462555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585441812872887,0,0,0,0,0,0,0,0,0,0.167425647377968,0.198904097080231,0.206037685275078,0.113070718944073,0.152819961309433,0.163452833890915,0,0.207839861512184,0,0,0,0.1706732660532,0.23916232585907,0.299094259738922,0.373413562774658,0.433937400579453,0.347844779491425,0.156127259135246,0.273234516382217,0.344767093658447,0.410956025123596,0.39179590344429,0.393550425767899,0.482235431671143,0.524079442024231,0.48192822933197,0.564334690570831,0.473692148923874,0.476032674312592,0.572738647460938,0.639455139636993,0.661487102508545,0.669684886932373,0.695459187030792,0.604160070419312,0.547452092170715,0.601293444633484,0.483514040708542,0.17770354449749,0,0,0.258226245641708,0.464949667453766,0.480069279670715,0.593913793563843,0.468122988939285,0.477790594100952,0.43999445438385,0.370438486337662,0.518252611160278,0.599318206310272,0.69716489315033,0.39852637052536,0.492435425519943,0.502716064453125,0.338175743818283,0.313943237066269,0.247058197855949,0.254504173994064,0,0,0,0.236087709665298,0.267964273691177,0,0,0,0.520826756954193,0.198236435651779,0.474399536848068,0.696771681308746,0.761135518550873,0.683246612548828,0.610991179943085,308
Aichach-Friedberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000864347617607564,0.00219009816646576,0,0,0,0,0,0,0,0,0,0,0,0,0.0100499335676432,0.0334117040038109,0.0471496358513832,0.0766018182039261,0.0668483003973961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994118005037308,0.000834553327877074,0,0,0,0,0,0,0,0,0.25627413392067,0.319080680608749,0.29719665646553,0.190732046961784,0.230108097195625,0.2826227247715,0.151553854346275,0.295400440692902,0.155228540301323,0,0,0.263753414154053,0.311767965555191,0.36177259683609,0.479347795248032,0.555262267589569,0.546236395835876,0.325429528951645,0.384424299001694,0.470453351736069,0.567536532878876,0.495834052562714,0.500082612037659,0.62146008014679,0.641389131546021,0.639525532722473,0.738077700138092,0.630380570888519,0.62470406293869,0.720652520656586,0.825085282325745,0.845594048500061,0.859109818935394,0.89350688457489,0.801200211048126,0.723734974861145,0.801243782043457,0.711341977119446,0.443214356899261,0,0,0.586442828178406,0.604840397834778,0.692092001438141,0.843250632286072,0.646470904350281,0.683679282665253,0.533871233463287,0.515744566917419,0.755438446998596,0.862132966518402,0.993296325206757,0.632231891155243,0.617246806621552,0.691445708274841,0.456396222114563,0.573362827301025,0.410467654466629,0.506870031356812,0.202010184526443,0.182606935501099,0,0.408729672431946,0.414448827505112,0,0,0,0.737305343151093,0.382170110940933,0.628419816493988,0.935082256793976,1.03843462467194,0.919850170612335,0.811011672019958,309
Augsburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229720119386911,0.0376791134476662,0.0651512369513512,0.0573531426489353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0887090936303139,0,0,0,0,0,0,0,0,0,0.242153763771057,0.295584857463837,0.276809215545654,0.170761346817017,0.213099554181099,0.258359581232071,0.141672641038895,0.284547865390778,0.147797733545303,0,0,0.250112891197205,0.301037847995758,0.351687699556351,0.462764024734497,0.549100339412689,0.517500638961792,0.295559614896774,0.367280453443527,0.457142561674118,0.55047196149826,0.481340736150742,0.487098813056946,0.61273729801178,0.644874095916748,0.630651295185089,0.727155923843384,0.624950051307678,0.620023190975189,0.714600443840027,0.814370512962341,0.835209012031555,0.850395321846008,0.88870108127594,0.787865877151489,0.71842235326767,0.785716116428375,0.697198927402496,0.420208185911179,0,0,0.547569274902344,0.613966464996338,0.6822709441185,0.815888583660126,0.631259858608246,0.671725809574127,0.532455861568451,0.519830644130707,0.726205706596375,0.835359573364258,0.94491308927536,0.608366787433624,0.617053091526031,0.68041068315506,0.456749945878983,0.515602350234985,0.364534795284271,0.471224337816238,0.14129513502121,0.132728740572929,0,0.385027408599854,0.417953133583069,0,0,0,0.727058351039886,0.344397038221359,0.606535851955414,0.907513499259949,1.0110764503479,0.890669286251068,0.778673410415649,310
Dillingen a.d.Donau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00268759252503514,0.0311866123229265,0.0454087182879448,0.0736099630594254,0.059896182268858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11667562276125,0,0,0,0,0,0,0,0,0,0.303675830364227,0.353674590587616,0.324668407440186,0.192392393946648,0.246011331677437,0.302743524312973,0.19578529894352,0.33083376288414,0.215862110257149,0,0,0.295969545841217,0.368917018175125,0.418523579835892,0.563320696353912,0.669646441936493,0.615920126438141,0.373070508241653,0.447704881429672,0.577975690364838,0.676859855651855,0.58174329996109,0.594417572021484,0.752869486808777,0.793003261089325,0.768291771411896,0.895813167095184,0.792662918567657,0.775017738342285,0.892253637313843,1.01739108562469,1.04383420944214,1.04064881801605,1.12686860561371,0.971469163894653,0.932942271232605,0.976615488529205,0.891517519950867,0.549823820590973,0,0,0.71072906255722,0.837579488754272,0.866692304611206,1.04649424552917,0.838927686214447,0.886868476867676,0.643574237823486,0.678240597248077,0.91430801153183,1.07528913021088,1.177077293396,0.793468594551086,0.784919142723083,0.874600946903229,0.617821037769318,0.654093980789185,0.564905941486359,0.6158527135849,0.40646356344223,0.418107807636261,0,0.573405206203461,0.636820256710052,0,0,0,0.943890690803528,0.464634239673615,0.759930789470673,1.15765583515167,1.32002282142639,1.15343952178955,1.01124536991119,311
